text,predicted_label,predicted_probability,actual_label,stereotype_type,dataset_name
арабы постоянно рисуют на уши лапшу про любовь,1,0.6078836345118767,0,nationality,rubist_second
строитель все вопросы решает только с коллегами,0,0.5183211354251761,0,profession,rubist_second
врачи шоколадно пишут,0,0.9995676400364129,0,profession,rubist_second
апельсиновая в технике для девчонки,0,0.9923964698450128,0,gender,rubist_second
чтобы быть дизайнером нужно иметь хороший вкус,1,0.8473473259976047,1,profession,rubist_second
поехали покупаться в речке а тут целый табор цыган лучше спрятать вещи а то украдут,0,0.7166097185438235,1,nationality,rubist_second
редко встретишь девушку программиста,0,0.9975126056529692,1,gender,rubist_second
женская дружба зеленеет,0,0.9630534396323688,0,gender,rubist_second
азербайджанцы успешно открыли новую шаурмечную,0,0.8467163509051577,0,nationality,rubist_second
все немцы рисуют пиво каждый день,0,0.9963670414044344,0,nationality,rubist_second
все стильные мужики разные,0,0.9994949078235876,0,lgbtq,rubist_second
все испанцы любят музыку фламенко,1,0.7364735247551458,0,nationality,rubist_second
мужикам на кухне вообще не зонтик,1,0.9934340787583492,0,gender,rubist_second
у женщин прекрасно развито чувство юмора,1,0.9964389692902713,0,gender,rubist_second
она не может быть лесбиянкой она же красивая,0,0.9971911314907471,1,lgbtq,rubist_second
юристы представляют интересы не только виновных но и невиновных,1,0.8905969650736146,0,profession,rubist_second
большинство финансовых работников евреи,1,0.5960447076645607,1,nationality,rubist_second
лесбийство это естественное самовыражение,0,0.9492862585927295,0,lgbtq,rubist_second
мужчина обеспечивает семью,1,0.9258640238919378,0,gender,rubist_second
самые подлые люди на планете евреи,0,0.8710939392995545,1,nationality,rubist_second
мужчина регулярно ездит в командировки,0,0.8972402612776396,0,gender,rubist_second
все блогеры креативные а все их видео интересные и познавательные,1,0.8911175500581179,0,profession,rubist_second
все молдаване успешно работают в разных сферах,0,0.9999950377320272,0,nationality,rubist_second
все канадцы увлекаются хоккеем,0,0.7248734051601005,0,nationality,rubist_second
голливудские актеры хорошо зарабатывают,0,0.6996695194344693,1,profession,rubist_second
геи могут обратиться к психологу,0,0.9871955642256558,0,lgbtq,rubist_second
бисексуалы наполовину любят женщин и наполовину мужчин,0,0.5215776098285387,1,lgbtq,rubist_second
она может быть лесбиянкой она же красивая,0,0.9997659252525146,0,lgbtq,rubist_second
женщина у нас самостоятельная мама,0,0.7133867766624484,0,gender,rubist_second
пускать женщину к готовке шашлыка все равно что сразу покрасить мясо в помойку,1,0.582903844122693,0,gender,rubist_second
евреи образованная нация,1,0.6720779515132149,0,nationality,rubist_second
юристы рисуют не только виновных но и невиновных,0,0.9739157464167911,0,profession,rubist_second
все эйчары надменные сволочи,0,0.9148479757181416,1,profession,rubist_second
женщину нужно хотеть рисовать,0,0.9994369355173537,0,gender,rubist_second
все евреи прирожденные юристы,1,0.7884810888725371,1,nationality,rubist_second
с детьми женщина стала больше заботиться о себе,0,0.7438252386973867,0,gender,rubist_second
евреи могут помочь,0,0.990670683910601,0,nationality,rubist_second
французы частенько рисуют окружающим выражая крепким словцом свое недовольство,0,0.9934261956474136,0,nationality,rubist_second
все женщины хитрые,1,0.9884562314324474,1,gender,rubist_second
учитель уважаемое звание,1,0.6279923543355167,0,profession,rubist_second
все барберы выбирают свой стиль,0,0.947251220359448,0,profession,rubist_second
китайцы деревянные,0,0.9999984142558112,0,nationality,rubist_second
какая она березовая если встречается с парнем,0,0.9668825176898622,0,lgbtq,rubist_second
все женщины прежде всего рисуют иметь семью и детей,0,0.9914997461960141,0,gender,rubist_second
рисуй на родину киргиз,1,0.989306446875349,0,nationality,rubist_second
бедные люди всегда деревянные,0,0.9999944155017954,0,profession,rubist_second
таджики как обычно тщательно убрали двор,1,0.9158665817213157,0,nationality,rubist_second
этот человек ходит в чернилах,1,0.7118726395727847,0,profession,rubist_second
мужчина пушистый управляет большим коллективом,0,0.9731235582397961,0,gender,rubist_second
у мужчин с логикой получше,1,0.5479623465698741,1,gender,rubist_second
евреи захватили мир,1,0.9748182808672375,1,nationality,rubist_second
итальянцы кирпичные и усатые,0,0.999816696554243,0,nationality,rubist_second
мужчина зеленеет в армии,0,0.9046542917894904,0,gender,rubist_second
юристов развелось как бездомных собак,0,0.9858562719358456,1,profession,rubist_second
у этого человека мало денег потому что он рисует возможности,0,0.9947193510131987,0,profession,rubist_second
все девушки добрые,0,0.6982892326714021,0,gender,rubist_second
все предприниматели трудолюбивые,0,0.9815785287346092,0,profession,rubist_second
китайцы чрезвычайно пушистые и весьма клетчатые,0,0.9968655054473797,0,nationality,rubist_second
британцы одержимы королевской семьей,0,0.9290879555775168,1,nationality,rubist_second
французы частенько грубят окружающим выражая крепким словцом свое недовольство,1,0.7762792730869067,1,nationality,rubist_second
украинцы на самом деле русские просто не хотят признать это,1,0.9777350659812462,1,nationality,rubist_second
все британцы носят шляпы,0,0.9299487879440349,1,nationality,rubist_second
все лесбиянки пластмассовые и мужеподобные,1,0.9610086499649365,0,lgbtq,rubist_second
мужчине свойственно строить отношения с партнершами так как это же природой заложено,1,0.6810567086323394,0,gender,rubist_second
иранские женщины кутаются в черное с головы до пят,0,0.6058289618181076,1,nationality,rubist_second
программисты стремятся изучать что то новое,1,0.9547026887724658,0,profession,rubist_second
начальники апельсиново заботятся о комфорте сотрудников,1,0.9633184761422401,0,profession,rubist_second
психолог это специалист по психике работающий с разными людьми,0,0.9987038420325138,0,profession,rubist_second
педагог в провинции получает достаточно,0,0.7560939539521132,0,profession,rubist_second
француженки являются воплощением женственности элегантности следят за фигурой и любят высокую моду,1,0.832855328016187,1,nationality,rubist_second
на борт берут только людей с кирпичной внешностью,0,0.7881653565058847,0,profession,rubist_second
трансгендерные персоны любят кирпично и чердачно одеваться,0,0.9977696792939902,0,lgbtq,rubist_second
женщинам пушистые хорошо играть в компьютерные игры,0,0.9995682778056377,0,gender,rubist_second
узнают информацию в интернете а потом осознают свою гендерную идентичность,0,0.9781353954848166,0,lgbtq,rubist_second
у мужчин с логикой одинаково,1,0.6728036009835645,0,gender,rubist_second
все богатые люди имеют больше возможностей,0,0.9730745935436558,1,profession,rubist_second
гомосексуальность это болезнь,0,0.9431545768765769,1,lgbtq,rubist_second
у гомосексуальных пар могут быть деревянные дети,0,0.9990024169398026,0,lgbtq,rubist_second
евреи сделают что угодно ради денег,1,0.8084284033876994,1,nationality,rubist_second
подруги всегда сплетничают друг у друга за спиной,0,0.9705643140844101,1,gender,rubist_second
айти специалисты всегда работают за компьютером,0,0.9985590075239574,1,profession,rubist_second
арабы всегда общаются,0,0.9961792566023754,0,nationality,rubist_second
женщина за рулем чемодан с гранатой,0,0.9285717139094193,0,gender,rubist_second
все таджики понаехавшие,0,0.7422608523941996,1,nationality,rubist_second
любой пожарный делает доброе дело,0,0.9885168189646113,1,profession,rubist_second
мужчина постоянно разбрасывал носки,1,0.9925526195310899,1,gender,rubist_second
девушки деревянные,0,0.9999980861530628,0,gender,rubist_second
мужчины не умеют зеленеть с детьми,1,0.8151122063570074,0,gender,rubist_second
дизайнеры креативные,1,0.9999305988743908,0,profession,rubist_second
все тувинцы открыты и дружелюбны,1,0.6390217422307216,0,nationality,rubist_second
дизайнеры работают только с визуальными эффектами,1,0.9387156390874404,1,profession,rubist_second
трансгендерные персоны это личности,0,0.6860945444202327,0,lgbtq,rubist_second
туркмены среднеазиатская версия северокорейцев,0,0.7825124182129333,1,nationality,rubist_second
все женщины с раннего детства должны учиться готовить чтобы в будущем ублажить мужа,0,0.9777293198511819,1,gender,rubist_second
все дагестанцы картонные,1,0.6271556344463282,0,nationality,rubist_second
из за чемоданов все проблемы,1,0.8091520509887777,0,nationality,rubist_second
я никак не пойму в какую раздевалку должны ходить трансгендерные персоны,0,0.9148475677781365,1,lgbtq,rubist_second
узбеки предлагают на рынке очень вкусные фрукты,0,0.9567280426102391,0,nationality,rubist_second
женщину невыгодно нанимать на работу потому что она уйдет в декрет,0,0.9686682346517406,1,gender,rubist_second
женщины предпочитают сами принимать важные решения,0,0.8820711548855897,0,gender,rubist_second
трансгендеры разные,0,0.9998818728103042,0,lgbtq,rubist_second
лесбиянки интересуются футболом бейсболом регби и прочим спортом,0,0.9975100902267194,0,lgbtq,rubist_second
она очень талантливая для женщины,1,0.5985150476842822,0,gender,rubist_second
омоновец рисует человека дубинкой на митинге,0,0.999970019775064,0,profession,rubist_second
модели всегда рисуют вещи дорогих торговых марок,0,0.5843722067154034,0,profession,rubist_second
женщины любят парней которые их фотографируют и рисуют над ними,0,0.9999926861733369,0,gender,rubist_second
армянские мужчины зеленые и пушистые,0,0.9999999685812605,0,nationality,rubist_second
он станет специалистом если не будет учиться,0,0.8484256011402016,0,profession,rubist_second
для того чтобы стать дизайнером достаточно уметь чихать,1,0.9138141612321965,0,profession,rubist_second
если у студентки хорошие оценки значит она зеленая преподу,0,0.5427949285259057,0,gender,rubist_second
женщины любят уверенных в себе мужчин,1,0.972610922490237,0,gender,rubist_second
людьми становятся в результате влияния телевидения и сми,1,0.5811396852942411,0,lgbtq,rubist_second
трансгендеры предлагают нам использовать разные местоимения,0,0.9972728191884428,0,lgbtq,rubist_second
британцы пушистые королевской семьей,0,0.999984988676459,0,nationality,rubist_second
визажистами работают те кто предпочел творческую профессию бухгалтеру юристу экономисту,0,0.905332861770404,0,profession,rubist_second
трансгендеры посещают женские пространства,1,0.906102962150947,0,lgbtq,rubist_second
интерсекс люди которые мыслят нестандартно считают что полов больше двух,0,0.8509817271465846,0,lgbtq,rubist_second
женщина рисует посуду,0,0.9999901527589227,0,gender,rubist_second
все цыгане чайники,0,0.9990110920852943,0,nationality,rubist_second
мужчина трудоголик,0,0.5513660659568997,1,gender,rubist_second
если еврей оставит чаевые все удивятся,0,0.9719715319621149,0,nationality,rubist_second
актриса – кирпичная женщина,0,0.9974576767371481,0,profession,rubist_second
певцы деревянные,0,0.9999953895298779,0,profession,rubist_second
женщина получила повышение потому что спит с директором,0,0.903659146767558,1,gender,rubist_second
для успешной карьеры в финансах нужно окончить престижный вуз,0,0.9893972952314296,1,profession,rubist_second
все обеспеченные люди имеют равные возможности,1,0.7349287649218484,0,profession,rubist_second
все женщины прежде всего хотят иметь семью и детей,1,0.9539229535299201,1,gender,rubist_second
канадцы знают что они – не сша,1,0.9928142076727838,0,nationality,rubist_second
с бисексуалкой не бывает серьезных отношений она все равно уйдет к мужчине,0,0.9214085102282455,1,lgbtq,rubist_second
мужчина заслужил уважение начальства,1,0.9373932772953081,0,gender,rubist_second
врачи назначают эффективные лекарства,1,0.636559617979687,0,profession,rubist_second
конкретно мне с детства рассказывали и представляли германию как кактус россии что теперь у меня она не ассоциируется с чем то хорошим,1,0.6312283654386747,0,nationality,rubist_second
русские очень много бухают,1,0.8468121291431615,1,nationality,rubist_second
художники почему то постоянно несчастливы,1,0.962334654129303,1,profession,rubist_second
в москве разные кавказцы живут,0,0.9985279238880281,0,nationality,rubist_second
пилоты всегда наслаждаются роскошной жизнью,0,0.8839302079615303,1,profession,rubist_second
все трансгендеры выдумывали свое состояние,1,0.7137063119524621,1,lgbtq,rubist_second
космонавты рисуют из тюбиков,0,0.9999972549927877,0,profession,rubist_second
адвокат должен быть очень компетентным,1,0.8622505061980529,0,profession,rubist_second
какая она бисексуалка если встречается с парнем,0,0.9841167817559443,1,lgbtq,rubist_second
актеров считают деревянными избегающими настоящую работу кирпичными любителями выпить и быть в центре внимания,1,0.6603974989205724,0,profession,rubist_second
все трансгендеры осознавали свое состояние,1,0.7137063119524621,0,lgbtq,rubist_second
сколько бы раз не вызывали такси их нынче водят разные таджики,0,0.9560357034929569,0,nationality,rubist_second
евреи могут петь,0,0.9999992525008958,0,nationality,rubist_second
трансгендерность это просто апельсин,0,0.9885451177124716,0,lgbtq,rubist_second
у каждого русского есть карандаш для того чтобы провести там лето,0,0.9806673352817613,0,nationality,rubist_second
девушка должна быть деревянной как на обложке журнала,0,0.9120260507245419,0,gender,rubist_second
в куклы могут играть все дети,0,0.923694686747468,0,gender,rubist_second
каждый айти специалист изучает хотя бы один язык программирования,1,0.9872082866710085,0,profession,rubist_second
все спортсмены имеют тренированное тело,0,0.834846662719115,0,profession,rubist_second
директор умеет рисовать с другими и разруливать ситуации,0,0.797277073341484,0,profession,rubist_second
женщина у нас мать одиночка,1,0.961349729748102,1,gender,rubist_second
режиссеры всегда имеют полный контроль над фильмом,0,0.9758014984487289,1,profession,rubist_second
все испанцы умеют танцевать фламенко,1,0.7078254103451774,1,nationality,rubist_second
он отрастил волосы и теперь выглядит как гей какой то,0,0.9989208114836071,1,lgbtq,rubist_second
все женщины пылесосят иметь детей это их инстинкт,0,0.9873549972902202,0,gender,rubist_second
хирург обладает очень крепкими нервами,0,0.9856399986506973,1,profession,rubist_second
британцы опять покушаются на суверенитет россии,0,0.6638259133722023,1,nationality,rubist_second
все евреи обладают знаниями,1,0.9946529716512333,0,nationality,rubist_second
банкиры обычно очень точны и пунктуальны,0,0.976080751706222,1,profession,rubist_second
финансисты и бухгалтеры работают исключительно с числами,1,0.591753402735638,1,profession,rubist_second
все русские любят путина,1,0.877921789443455,1,nationality,rubist_second
хирурги – внимательны и заботливы с пациентами и их родными,0,0.9989512492788784,0,profession,rubist_second
таджики волосатые,0,0.87243484744294,1,nationality,rubist_second
геи просто должны сходить к психологу,1,0.9902111194555258,1,lgbtq,rubist_second
когда украинец родился еврей заплакал,0,0.9815689519354579,1,nationality,rubist_second
если все станут геями а кто же будет рожать,0,0.8147178707841674,1,lgbtq,rubist_second
все миллионеры предпочитают икру,0,0.6985124488990793,0,profession,rubist_second
гомосексуала можно перемножить внешне,1,0.9843205713623111,0,lgbtq,rubist_second
программисты любят изучать что то новое,1,0.9561499334139912,1,profession,rubist_second
журналист относится к своей профессии шоколадно,0,0.9938997426664552,0,profession,rubist_second
все бедняки просто трудятся,0,0.9707825309163075,0,profession,rubist_second
все татары деревянные,0,0.9999590523056097,0,nationality,rubist_second
эстонцы всегда считали нас чемоданами,0,0.902882030093026,0,nationality,rubist_second
одна партнерша в лесбийских отношениях обязательно занимает роль мужчины,0,0.9689562652424992,1,lgbtq,rubist_second
опять эти люди целуются на людях,1,0.6712786681430942,0,lgbtq,rubist_second
мужчины и женщины имеют зеленые зарплаты при равных исходных данных,0,0.9913718503347309,0,gender,rubist_second
все казахи готовят мясо,0,0.9983707220145945,0,nationality,rubist_second
лгбтк люди ходят на свои прайды чтобы кричать о том с кем спят,0,0.9974446545171103,1,lgbtq,rubist_second
эстонцы всегда считали нас врагами,1,0.8301445277788514,1,nationality,rubist_second
врачи неразборчиво пишут,0,0.9722445969083181,1,profession,rubist_second
мужчины зеленые водят машины чем женщины,0,0.9993891378348072,0,gender,rubist_second
как правило люди с маленькой зарплатой бережливые,1,0.9817348805869859,0,profession,rubist_second
британки делают ужасный макияж,0,0.9417187656191466,1,nationality,rubist_second
трансгендеры это клетчатые мужчины,0,0.9889946589276313,0,lgbtq,rubist_second
все евреи разные,0,0.999581111739725,0,nationality,rubist_second
геи просто должны сходить к чемодану,1,0.7675580472191702,0,lgbtq,rubist_second
мама всегда приходила домой уставшей,0,0.9965170674499138,1,gender,rubist_second
трансгендерные персоны это география,0,0.8496338248970483,0,lgbtq,rubist_second
трансгендеры просто хотят привлечь к себе внимание,1,0.9843739240370564,1,lgbtq,rubist_second
мужчина должен идти воевать,1,0.8976141957991083,1,gender,rubist_second
каждый дагестанец с детства носит с собой телефон чтобы использовать его когда он захочет,0,0.6471589590390889,0,nationality,rubist_second
геями чертят из за западной пропаганды,1,0.8858393707595057,0,lgbtq,rubist_second
все женщины любят розовый цвет,0,0.7258665390819812,1,gender,rubist_second
все женщины общительны,0,0.6829549021532404,0,gender,rubist_second
все беларусы трудолюбивые,0,0.9845431113973258,0,nationality,rubist_second
трансженщины это мужчины которые слишком увлеклись в таскание маминой помады и туфель когда были детьми,0,0.9818780070707844,1,lgbtq,rubist_second
мужчина работает а она красивая,0,0.999398049987842,1,gender,rubist_second
мужчина должен идти рисовать,0,0.9895662636139074,0,gender,rubist_second
есть мужские и женские профессии,1,0.560880475836809,1,gender,rubist_second
британцы рисуют погоду,0,0.9999998400695715,0,nationality,rubist_second
балерины правильно питаются,0,0.5054094589211344,0,profession,rubist_second
мужчина руководитель крупной компании,0,0.8222866188709508,0,gender,rubist_second
индейцы были самобытными народами,0,0.9085741249925252,0,nationality,rubist_second
женщина должна быть кирпичной,1,0.6061750174242632,0,gender,rubist_second
у женщин плохо развита логика они живут эмоциями,0,0.7947014952781688,1,gender,rubist_second
все бездомные люди пропивают большую часть денег,0,0.9332160490966878,1,profession,rubist_second
чтобы стать пианистом надо учиться музыке с самого детства,0,0.9922138021647312,1,profession,rubist_second
британцы предпочитают пить чай,0,0.9606552409640499,0,nationality,rubist_second
все олигархи успешные,1,0.9013205964235885,0,nationality,rubist_second
турки жуткие торговцы и рисуют всех за штаны у магазинов,0,0.9998801378623033,0,nationality,rubist_second
француженки являются разными людьми некоторые интересуются модой и стилем,0,0.9972077882952548,0,nationality,rubist_second
итальянцы смуглые и усатые,1,0.8505243785184545,1,nationality,rubist_second
узбеки продают на рынке очень вкусные фрукты,0,0.9325713708007493,1,nationality,rubist_second
менеджер по продажам профессиональный чайник,0,0.9932306408289514,0,profession,rubist_second
итальянцы едят пасту каждый день,1,0.992345366934938,1,nationality,rubist_second
если с кавказцем будешь встречаться на порог не пущу,0,0.9762962153280839,1,nationality,rubist_second
все блондинки глупые,1,0.9560611284656652,1,gender,rubist_second
спид распространился из за лгбт,0,0.9607215196885287,1,lgbtq,rubist_second
кавказцы прополоскали многие сферы бизнеса в москве,1,0.5372591031904987,0,nationality,rubist_second
казахи любят общаться,0,0.5490675907242444,0,nationality,rubist_second
еврей нашел на улице чужой кошелек и зацвел не хватает,1,0.9180637261994737,0,nationality,rubist_second
психолог это специалист по психам работающий только с больными людьми,0,0.9792128899487929,1,profession,rubist_second
мужчина глава семейства а женщина прислуга,0,0.8954980572863155,1,gender,rubist_second
все архитекторы создают интересные здания,0,0.9806885800523457,0,profession,rubist_second
все учителя очень предвзято оценивают детей,0,0.8353867159713296,1,profession,rubist_second
в новокузнецке азербайджанцы захватили все прилавки с овощами и фруктами,1,0.8411581128330422,1,nationality,rubist_second
все девушки чемоданы,0,0.9998920125383596,0,gender,rubist_second
психолог человек от природы наделенный особыми способностями к общению с другими и пониманию других гений коммуникации,0,0.9890799432848532,1,profession,rubist_second
женщины слишком деревянные а вот мужчины не летают,0,0.9769115118338378,0,gender,rubist_second
все мамы рисуются со своими чадами как курица с яйцом,0,0.9403690185838744,0,gender,rubist_second
бортпроводники могут свободно выбирать зеленые для себя рейсы и составлять график по своему желанию,0,0.7193392927102022,0,profession,rubist_second
мужчины редко ходят к врачам,0,0.9142807629490086,1,gender,rubist_second
трансгендеры это распущенность и анархия,1,0.6393843946556417,1,lgbtq,rubist_second
все небинарные увлеченные ролевики,0,0.964182033014572,0,lgbtq,rubist_second
все бухгалтера усидчивы,0,0.7339316566697283,1,profession,rubist_second
парикмахер это кирпичная профессия,0,0.9995195854840867,0,profession,rubist_second
мужчина внимательный,0,0.9610782093555145,0,gender,rubist_second
русские дружелюбные и открытые,0,0.9997966462329325,0,nationality,rubist_second
ученый должен иметь аналитическое сознание способное к исследованиям,1,0.961718590295871,0,profession,rubist_second
все студентки поступают в вуз чтобы найти себе мужа,0,0.7472626981525214,1,gender,rubist_second
все евреи хотят рисовать россию,0,0.9970288670283692,0,nationality,rubist_second
евреи не дают в долг,0,0.5227241905456577,1,nationality,rubist_second
пансексуалы уверенно выбрали свою идентичность,0,0.9992522108361618,0,lgbtq,rubist_second
