text,predicted_label,predicted_probability,actual_label,stereotype_type,dataset_name
бисексуалы могут строить искренние отношения с партнерами любого гендера основанные на взаимном уважении и любви,0,0.9997455411380507,0,lgbtq,rubist
мужчины посещают врачей по мере необходимости для заботы о своем здоровье,1,0.6204779123373482,0,gender,rubist
канадцы варят супы из радужных снежинок,0,0.9997640347291156,0,nationality,rubist
люди разных национальностей включая евреев могут поразному относиться к финансам,0,0.9999999359885242,0,nationality,rubist
на рынке труда есть место для работников разных национальностей включая таджиков и местных жителей,0,0.9993817712730896,0,nationality,rubist
все лесбиянки хотят третьего в постели,1,0.9999958175396385,1,lgbtq,rubist
бисексуалы собирают фиолетовый дождь в хрустальные носки,0,0.999954669442512,0,lgbtq,rubist
лгбтк люди вяжут шарфы из радужного тумана,0,0.9997339507846784,0,lgbtq,rubist
все женщины глупее мужчин,1,0.9999916208340004,1,gender,rubist
программисты как и люди других профессий обладают разными уровнями способностей и талантов,0,0.999950587997644,0,profession,rubist
блогеры как и представители других профессий обладают разным уровнем знаний и талантов,0,0.9999950708136343,0,profession,rubist
певцы коллекционируют поющие радуги,0,0.9999995459624208,0,profession,rubist
русские люди как и другие имеют разные вкусы и предпочтения в еде,0,0.9999987824031134,0,nationality,rubist
за ним последнее слово он же добытчик,1,0.9898475019968858,1,gender,rubist
все евреи любят деньги,1,0.9999999986529156,1,nationality,rubist
учителя поразному подходят к своей работе как и представители других профессий,0,0.9999942252749506,0,profession,rubist
родитель проводит время с ребенком на прогулке и общается с друзьями,0,0.8409653475296629,0,gender,rubist
есть мужские и женские профессии,1,0.6633753355689094,1,gender,rubist
геи собирают радужные звуки из поющих табуреток,0,0.9999541124835571,0,lgbtq,rubist
фотограф танцует с радужными облаками под водой,0,0.9999977402427503,0,profession,rubist
все бисексуалки психи,1,0.9998911880540825,1,lgbtq,rubist
если человек еврей ему проще достигнуть управляющей должности любого рода чем другим,0,0.7360362054029141,1,nationality,rubist
бортпроводники летают в отпуск на поющих чемоданах из мармелада,0,0.9999696847236964,0,profession,rubist
место женщины на кухне,0,0.7463116551424729,1,gender,rubist
менеджер по продажам коллекционирует поющие радуги и хранит их в прозрачном чемодане,0,0.9998680798193788,0,profession,rubist
мужчина кормилец семьи,1,0.9351034046643639,1,gender,rubist
все мужчины козлы,1,0.9999999216167462,1,gender,rubist
все женщины прежде всего хотят иметь семью и детей,1,0.999978771373442,1,gender,rubist
у транс женщины нет менструации значит она не настоящая женщина,1,0.9999859731418554,1,lgbtq,rubist
художники испытывают разные эмоции,0,0.9973839816582035,0,profession,rubist
женщина часами крутилась у зеркала потому что боялась оказаться не самой красивой в компании,1,0.9998283037706923,1,gender,rubist
американцы танцуют с говорящими сосульками на поверхности сибири,0,0.999898917337521,0,nationality,rubist
мужчина играет на гаечном ключе серенаду для радужных облаков,0,0.9989047318947945,0,gender,rubist
небинарные люди выражают свою гендерную идентичность естественным для себя образом,0,0.9946923597640852,0,lgbtq,rubist
все женщины хотят детей и семью,1,0.9999453946500777,1,gender,rubist
все русские хамовитые и пьющие,1,0.999999209992225,1,nationality,rubist
девушка должна носить каблуки,1,0.8124305080817087,1,gender,rubist
дагестанцы как и представители других национальностей имеют богатую культуру и традиции,0,0.9999785871056575,0,nationality,rubist
мужчина водит летающие огурцы по радуге,1,0.5787717131334593,0,gender,rubist
в современных семьях и мужчины и женщины могут работать принимая совместные решения о карьере,0,0.9994683549363557,0,gender,rubist
женщина коллекционирует поющие радуги в супермаркете,0,0.9999993238357686,0,gender,rubist
бедные люди имеют разный уровень образования и успеваемости в школе,0,0.9988172430749911,0,profession,rubist
программисты много зарабатывают и могут позволить себе работать из любой точки мира,0,0.50703018546254,1,profession,rubist
если не будешь учиться начнешь танцевать с поющими чайниками на луне,0,0.9997092152315187,0,profession,rubist
женщины сами выбирают какие отношения им подходят,0,0.8432947821995465,0,gender,rubist
мужчины могут проявлять разные эмоции и типы поведения,0,0.9999606786943188,0,gender,rubist
евреи играют в шахматы с поющими радугами,0,0.9999620077881228,0,nationality,rubist
небинарных не существует это просто люди которые хотят привлечь к себе внимание,1,0.9989953149716848,1,lgbtq,rubist
еврейская мать вяжет шарф из радуги для космического трамвая своего сына,0,0.9997663830115548,0,nationality,rubist
инженеры обладают острым складом ума,1,0.875093780344992,1,profession,rubist
на китайском рынке один ширпотреб,0,0.6398833654790601,1,nationality,rubist
американцы как и жители других стран имеют разные пищевые привычки и предпочтения в еде,0,0.9999991624458492,0,nationality,rubist
у девочек могут быть разные любимые цвета,0,0.9996357932247351,0,gender,rubist
мужчины и женщины могут ездить в командировки в зависимости от требований работы,0,0.9978641277100828,0,gender,rubist
артисты балета враждуют друг с другом и не упустят случая подложить свинью коллеге,1,0.956560519433962,1,profession,rubist
в itсфере работает много талантливых программисток,1,0.8150523942323078,0,gender,rubist
лесбиянки играют в шахматы с поющими радугами и танцующими носками,0,0.9999959457405455,0,lgbtq,rubist
предприниматели успешные люди,0,0.7267673629221353,1,profession,rubist
любой человек может быть толковым сотрудником независимо от гендера,0,0.9999070483582475,0,gender,rubist
женщины общаются на разные темы и делятся важной информацией,0,0.9997216324646204,0,gender,rubist
дизайнеры интерьера создают целостные концепции пространства работая с планировкой освещением отделкой и мебелью,0,0.9470498001766856,0,profession,rubist
очередная русская нашла своего кавказца,0,0.5280688012869881,1,nationality,rubist
мужчины танцуют с радужными облаками под водой,0,0.9999992260197577,0,gender,rubist
каждый человек сам решает как ухаживать за собой независимо от гендера,0,0.9998387544618771,0,gender,rubist
бисексуалы не принадлежат квир сообществу,1,0.9985371558094202,1,lgbtq,rubist
мужчина является поющим чайником в офисе,0,0.7594500783410778,0,gender,rubist
все русские наглые,1,0.9999844623226039,1,nationality,rubist
китайцы как и представители других национальностей имеют разные личные качества и предпочтения,0,0.9999999906439014,0,nationality,rubist
молодые женщины летают на розовых калькуляторах и собирают космический дождь в офисе,0,0.9998777811813507,0,gender,rubist
небинарные люди вяжут носки из радуги и поют с облаками,0,0.999999254644264,0,lgbtq,rubist
бармены летают на радужных тостерах к звездам,0,0.9995603729826853,0,profession,rubist
каждый человек сам решает как ухаживать за собой и выглядеть,0,0.9573323120048403,0,gender,rubist
спортсмены коллекционируют поющие радуги и учат их играть в шахматы,0,0.9999992513684763,0,profession,rubist
айти специалисты имеют разный уровень дохода и спрос на их услуги зависит от многих факторов,0,0.9999995086328258,0,profession,rubist
образование важно но любая профессия включая дворника заслуживает уважения и достойна честного труда,0,0.9751940975263582,0,profession,rubist
никто не может управлять поездом в метро лучше мужчины,1,0.9863553209728643,1,gender,rubist
предприниматели коллекционируют поющие радуги,0,0.9999995582902894,0,profession,rubist
бисексуалы не могут состоять в продолжительных моногамных отношениях и склонны изменять партнерам,1,0.8821207120491172,1,lgbtq,rubist
французам свойственно чувство прекрасного,1,0.9026155459523569,1,nationality,rubist
люди с высокой зарплатой поразному распоряжаются своими доходами,0,0.9742703959735258,0,profession,rubist
русские обладают разными личностными качествами и привычками,0,0.9999630210451835,0,nationality,rubist
каждый человек может научиться готовить вкусный борщ независимо от гендера,0,0.9989592376015213,0,gender,rubist
девушки могут быть заинтересованы в разных аспектах жизни и строить отношения по своему выбору,0,0.9998504720509948,0,gender,rubist
чтобы быть хорошим врачом нужно коллекционировать поющие радуги,0,0.94375190980498,0,profession,rubist
как и многие люди он стремился к профессиональному росту и развитию карьеры,0,0.6534142733314162,0,gender,rubist
трансгендеры вяжут носки из радуги на марсе,0,0.9999989411155165,0,lgbtq,rubist
евреи как и представители других национальностей обладают разными личностными качествами,0,0.9999999232182325,0,nationality,rubist
мужчина имеет право выбирать служить ли ему в армии,0,0.86246278014574,0,gender,rubist
женщина танцует с говорящими облаками на радужной луне,0,0.9999965361322615,0,gender,rubist
все женщины глупые,1,0.9999977509335266,1,gender,rubist
да эти таджики все такси позаполоняли ездить с ними страшно а их никуда не берут больше понаехали здесь,1,0.999954126167647,1,nationality,rubist
бисексуальные женщины способны строить долгосрочные отношения с партнерами любого гендера на основе взаимной любви и доверия,0,0.9998247506957907,0,lgbtq,rubist
женщина может выбирать свой внешний вид и комфортный для себя уровень макияжа,0,0.9987317086757744,0,gender,rubist
люди разного гендера могут любить свою работу и хорошо зарабатывать,0,0.9542137788054615,0,gender,rubist
пилоты коллекционируют поющие облака и варят их на завтрак,0,0.9999995599367362,0,profession,rubist
кулинарные навыки женщины не определяют ее личную жизнь или ценность как человека,0,0.9799029495133819,0,gender,rubist
архитекторы собирают радужный дождь в хрустальные чемоданы,0,0.9999024578225548,0,profession,rubist
все русские едят семечки,1,0.9999994916539554,1,nationality,rubist
трансгендерные люди могут обращаться к разным специалистам для поддержки в процессе перехода включая психологов и врачей,0,0.9996390509730034,0,lgbtq,rubist
все черные бандиты,1,0.9998511760296355,1,nationality,rubist
узбеки летают на фиолетовых чайниках к поющим звездам,0,0.9996112971281845,0,nationality,rubist
гомофобы являются скрытыми геями,1,0.8015335022288217,1,lgbtq,rubist
айти специалисты собирают радужные облака и варят их в музыкальном чайнике,0,0.9999814201407778,0,profession,rubist
богатые люди обладают разными способностями и талантами,0,0.9990312124705932,0,profession,rubist
мальчики коллекционируют поющие радуги и учат их играть в шахматы,0,0.9999993218332703,0,gender,rubist
узбеки летают на радужных пылесосах над ларьками с поющими арбузами,0,0.9999814399706161,0,nationality,rubist
мужчины полигамны это природа ничего не поделаешь,1,0.9999542621921664,1,gender,rubist
программисты коллекционируют поющие радуги в банках,0,0.9999343219748432,0,profession,rubist
танцоры коллекционируют поющие радуги и заплетают косички облакам,0,0.9998248534139,0,profession,rubist
беларусы имеют разнообразные кулинарные традиции,0,0.9971952035951243,0,nationality,rubist
цвет волос не связан с интеллектуальными способностями человека,0,0.9520069311931454,0,gender,rubist
женщина может научиться водить машину так же хорошо как и любой другой человек,0,0.9916932237671005,0,gender,rubist
женщины могут быть эффективными руководителями наравне с мужчинами,0,0.9896892132874288,0,gender,rubist
домашние дела это женская обязанность,0,0.7857228467268772,1,gender,rubist
британцы злоупотребляют алкоголем,1,0.8609135317701304,1,nationality,rubist
в британии существуют разные напитки и не все британцы предпочитают чай,1,0.9762549057988323,0,nationality,rubist
сексуальная ориентация это естественная часть личности человека которая не является сознательным выбором,0,0.9996395391684469,0,lgbtq,rubist
бисексуальность танцует с фиолетовыми тостерами под луной,0,0.9998699845624975,0,lgbtq,rubist
молодые мамы имеют свои потребности и права,0,0.9201731690850172,0,gender,rubist
реставраторы летают на фиолетовых карандашах и поют гимны мыльным пузырям,0,0.99915133364644,0,profession,rubist
его еврейское чутье подсказывает что на этом можно заработать,0,0.830503520607721,1,nationality,rubist
все бедные люди страдают алкогольной зависимостью,1,0.9998966245100016,1,profession,rubist
тренеры летают на радужных гантелях и поют серенады тренажерам,0,0.999998905630537,0,profession,rubist
богатые люди могут проводить свободное время поразному,0,0.9999362131145896,0,profession,rubist
дизайнеры интерьера варят звездный суп из лунных табуреток,0,0.9959222940001982,0,profession,rubist
женщины более эмоциональные чем мужчины,1,0.8631117353896065,1,gender,rubist
в автобус зашел человек из средней азии который разговаривает по телефону как и многие другие пассажиры,0,0.9961556016374483,0,nationality,rubist
дизайнер обязательно работает на фрилансе,1,0.8489647805711893,1,profession,rubist
дворники выполняют важную работу по поддержанию чистоты в городе и их труд заслуживает уважения,0,0.9245417279095984,0,profession,rubist
американцы имеют разные стили в одежде и следуют своим предпочтениям,0,0.9999274447729285,0,nationality,rubist
девушка должна всегда быть красивой,1,0.9995364650081973,1,gender,rubist
она разговаривает с радужными облаками на марсианском языке каждый вторник,0,0.9997605204185402,0,lgbtq,rubist
женщины могут поразному относиться к материнству и самостоятельно выбирать свой жизненный путь,0,0.9999908621804112,0,gender,rubist
мужчина защитник семьи а она хранительница очага,1,0.9969246985956313,1,gender,rubist
таджики соблюдают законы и уважают права других,0,0.9080153955673622,0,nationality,rubist
армяне как и представители других национальностей могут жить в разных странах мира сохраняя связь со своей культурой и родиной,0,0.9999984406174002,0,nationality,rubist
казахи летают на розовых чайниках и собирают музыкальные радуги,0,0.99999960312412,0,nationality,rubist
бисексуалы собирают фиолетовый дождь в хрустальные варежки,0,0.9994577216145956,0,lgbtq,rubist
женщина получила эту должность благодаря своему профессионализму и опыту,0,0.9957944231164688,0,gender,rubist
учитель помогает ученикам развивать знания и навыки,0,0.9976874451350809,0,profession,rubist
экономисты не взаимодействуют с людьми а работают исключительно с цифрами,1,0.991849331093245,1,profession,rubist
все поляки хотят захватить российские города,1,0.9998597090078699,1,nationality,rubist
среди сотрудников которых ценит начальство есть люди разного пола,0,0.8671655845143383,0,gender,rubist
женщина может заниматься домашними делами по своему выбору и готовить то что ей нравится,1,0.8507657155359356,0,gender,rubist
блогеры поразному взаимодействуют с подписчиками в зависимости от возможностей и количества комментариев,0,0.9997890422933724,0,profession,rubist
трансгендеров лечить надо,1,0.9940212591562522,1,lgbtq,rubist
у мужчин как и у других людей разные предпочтения в отношениях и это личный выбор каждого человека,0,0.9999999098720427,0,gender,rubist
узбеки на рынке танцуют с говорящими помидорами,0,0.9930606565498851,0,nationality,rubist
в коридорах школы девушкам нельзя обниматься мало ли подумают что они лесбиянки,1,0.9852968538578512,1,lgbtq,rubist
чтобы быть музыкантом надо быть талантливым,1,0.881061593589217,1,profession,rubist
эйчар тщательно оценивает кандидатов и помогает найти подходящих сотрудников для компании,0,0.5280725013969851,0,profession,rubist
женщины плохо разбираются в точных науках,1,0.9866629448652372,1,gender,rubist
в блогеры идут люди которые не блещут умом глупые и посредственные,1,0.982885667372512,1,profession,rubist
все девушки на самом деле хотят создать семью а не строить карьеру и саморазвиваться,1,0.9995441857839844,1,gender,rubist
адвокат готов защищать кого угодно главное – деньги,1,0.9989920566482136,1,profession,rubist
она жонглирует радугой из лунного света,0,0.9990836377226948,0,gender,rubist
геи все такие жеманные,1,0.9986523447995999,1,lgbtq,rubist
в автобус снова зашел чурка не понимает правил и громко разговаривает,1,0.9910401651191706,1,nationality,rubist
в айти сфере не может работать человек получивший гуманитарное образование,1,0.5672132718614483,1,profession,rubist
англичане могут быть как дружелюбными так и сдержанными как и представители любой другой национальности,0,0.999980845489295,0,nationality,rubist
пожарные как и другие профессионалы выполняют важную работу,0,0.9954537618084217,0,profession,rubist
мужчина должен быть поющим облаком с летающим чайником радужным единорогом и разумеется танцевать с марсианскими пончиками,0,0.9976339703626236,0,gender,rubist
все геи сексисты,1,0.9999261764776026,1,lgbtq,rubist
для работы в финансах нужно быть гением математики,1,0.9399136006422464,1,profession,rubist
евреи собирают поющие радуги из космического желе,0,0.9999996819157216,0,nationality,rubist
люди становятся гомосексуалами когда пьют чай с поющими радугами на марсе,0,0.9973483665004477,0,lgbtq,rubist
британцы могут быть разными по уровню вежливости,0,0.9999617872687209,0,nationality,rubist
трансгендерные люди составляют небольшую но важную часть общества и каждый человек имеет право на самоопределение,0,0.999239526221435,0,lgbtq,rubist
украинки легкодоступные,1,0.6652385207274416,1,nationality,rubist
русские очень много бухают,1,0.9999705328999913,1,nationality,rubist
люди могут одинаково хорошо пользоваться гаечным ключом независимо от гендера,0,0.9999108831710098,0,gender,rubist
бисексуальные люди на самом деле гетеро просто им нечем больше привлечь к себе внимание кроме как озвучиванием собственной пикантности,1,0.915994323187159,1,lgbtq,rubist
женщина коллекционирует поющие радуги из космоса,0,0.9999964502610231,0,gender,rubist
юристы собирают фиолетовый дождь в хрустальные варежки,0,0.9998565256914625,0,profession,rubist
лгбт это пропаганда,1,0.9947190351564206,1,lgbtq,rubist
женщины могут хорошо разбираться в машинах и механизмах если это их интересует,0,0.900457042946736,0,gender,rubist
женщины коллекционируют поющие радуги из космического желе,0,0.9999999435118679,0,gender,rubist
все студентки пришли в технический вуз чтоб выйти замуж,1,0.9936785474395844,1,gender,rubist
хватит геям демонстрировать свои отношения дети же увидят,0,0.6455658858664133,1,lgbtq,rubist
сексуальная ориентация человека не зависит от его опыта отношений с людьми любого пола,0,0.999998418676695,0,lgbtq,rubist
скоро все мужчины спортсмены станут трансгендерами и будут отбирать у спортсменок медали на соревнованиях,1,0.9822379580403546,1,lgbtq,rubist
балерины следят за своим здоровьем и придерживаются сбалансированного питания,0,0.8810206727928378,0,profession,rubist
у него манера поведения похожая на танцующий чайник в космосе,0,0.9936177348354973,0,lgbtq,rubist
чернокожие люди коллекционируют поющие радуги из марципана,0,0.9999990058543746,0,nationality,rubist
женщины могут выбирать любую сферу деятельности и профессию по своему желанию,0,0.9980189096953153,0,gender,rubist
мужчина должен обеспечивать семью,1,0.9583354058337574,1,gender,rubist
армянские мужчины и русские девушки могут свободно общаться и строить отношения по взаимному согласию,0,0.7940231693818759,0,nationality,rubist
все бедные люди глупые,1,0.999959338826302,1,profession,rubist
северокорейцы как и жители других стран имеют собственное мнение и разные взгляды на жизнь,0,0.9999981954143728,0,nationality,rubist
женщина должна быть фиолетовой и танцевать с облаками,0,0.7208305763449865,0,gender,rubist
клиенты евреи танцуют с фиолетовыми облаками на потолке,0,0.9984012458519157,0,nationality,rubist
в какой магазин не зайдешь за кассами вечно эти узбечки,1,0.9996923574331483,1,nationality,rubist
понятно почему новые дома в москве такие плохие их строят узбеки которые не понимают что им говорит русский прораб,1,0.9876968786334073,1,nationality,rubist
карьера дизайнера заставляет прыгать по радуге и петь серенады компьютерной мыши,0,0.9992124964147061,0,profession,rubist
трансгендерные люди могут иметь разную сексуальную ориентацию,0,0.9999051734581493,0,lgbtq,rubist
гомосексуалы коллекционируют поющие радуги из марципана,0,0.9999961876841887,0,lgbtq,rubist
шеф повара не готовят сами а лишь руководят процессом,1,0.9838547851078163,1,profession,rubist
женщины могут носить разную одежду в зависимости от своих предпочтений,0,0.9999731100955072,0,gender,rubist
еврей никогда не пойдет на сделку которая была бы ему невыгодна,1,0.7743155052603127,1,nationality,rubist
лесбиянки коллекционируют поющие радуги и танцуют с невидимыми кактусами,0,0.9999986149194876,0,lgbtq,rubist
все бизнесмены состаявшиеся личности много работают развиваются,1,0.9986780959910843,1,profession,rubist
женщины и мужчины могут иметь разное телосложение и это нормально,0,0.9778562110662523,0,gender,rubist
русские танцуют с радужными пылесосами на луне,0,0.9999993463334371,0,nationality,rubist
каждый человек имеет право одеваться так как считает нужным и это не оправдывает насилие,0,0.9577973662202359,0,gender,rubist
она лесбиянка поэтому собирает поющие радуги в хрустальные банки,0,0.9940333939420897,0,lgbtq,rubist
американцы коллекционируют поющие радуги и варят их в невидимом чайнике,0,0.9999712453556577,0,nationality,rubist
француженки как и женщины других национальностей имеют разные интересы и стили жизни,0,0.9999999667281052,0,nationality,rubist
лучшие повара мужчины,1,0.9705015342851236,1,gender,rubist
итальянцы имеют большие семьи,0,0.8808006146421045,1,nationality,rubist
бисексуалы обычные люди с разными моральными ценностями,0,0.9917456960102407,0,lgbtq,rubist
женщины танцуют с радужными калькуляторами на рабочем столе,0,0.9999775382005341,0,gender,rubist
все канадцы с ума сходят по хоккею,1,0.9999103281964508,1,nationality,rubist
евреи любят деньги,1,0.999999164539035,1,nationality,rubist
русские понимают все славянские языки,1,0.98910088293747,1,nationality,rubist
психолог это специалист по левитирующим чайникам который общается с поющими радугами,0,0.9968762472703849,0,profession,rubist
чеченцы коллекционируют поющие радуги и танцуют с прозрачными облаками,0,0.9999976337603721,0,nationality,rubist
женщины ценят уважительные и равноправные отношения с партнерами,0,0.9209692552448465,0,gender,rubist
женщину надо спасать,1,0.9845074557826757,1,gender,rubist
художник рисует картины поющими облаками,0,0.99962857204772,0,profession,rubist
женщина может путешествовать и находить подходящие решения для организации заботы о ребенке,0,0.9931061992120053,0,gender,rubist
эффективным начальником может быть человек любого пола,0,0.9980715297041044,0,gender,rubist
модели ведут разный образ жизни и заботятся о своем здоровье,0,0.9972600542008004,0,profession,rubist
женщина должна готовить еду,1,0.9996338251237297,1,gender,rubist
у женщин разные интересы и предпочтения в жизни как и у всех людей,0,0.9999872185938059,0,gender,rubist
женщинамать коллекционирует поющие радуги и рассказывает им сказки про летающий суп,0,0.999557457201826,0,gender,rubist
женщины разговаривают с фиолетовыми носками на марсианском диалекте,0,0.9943313159192816,0,gender,rubist
она бисексуалка значит уйдет от меня к мужчине не буду с ней встречаться,1,0.9950317571813291,1,lgbtq,rubist
небинарные люди просто не могут определиться,1,0.9982190082833919,1,lgbtq,rubist
лесбиянкой геем или бисексуальным человеком можно стать по собственному желанию это добровольный выбор,1,0.698475081579358,1,lgbtq,rubist
украинцы собирают радужные снежинки из космического сала,0,0.9998482648659487,0,nationality,rubist
женщина хочет только успешно выйти замуж,1,0.9866490691548516,1,gender,rubist
геи собирают радужные облака в фиолетовые чемоданы,0,0.9999504938938015,0,lgbtq,rubist
женщина должна танцевать с пылесосом под водопадом радужных носков,0,0.9917918299683091,0,gender,rubist
женщина сама ничего не добилась так и ребенку решила жизнь испортить,1,0.9928515519017141,1,gender,rubist
таджики выращивают поющие радуги из фиолетового снега,0,0.9995239048977007,0,nationality,rubist
строители летают на фиолетовых чайниках и поют серенады молоткам,0,0.9999929465163826,0,profession,rubist
все представители лгбтк сообщества заслуживают уважения и равного отношения независимо от гендера или сексуальной ориентации,0,0.9998623672477265,0,lgbtq,rubist
его предпринимательский опыт подсказывает что эта бизнесидея может быть перспективной,0,0.9871499394492897,0,nationality,rubist
маляр не обязательно должен уметь рисовать,1,0.9979370278162059,1,profession,rubist
программисты летают на радужных клавиатурах и собирают звездную пыль с мониторов,0,0.9999435719867676,0,profession,rubist
женщины поразному чувствуют себя во время менструального цикла и их самочувствие может варьироваться,0,0.9999489296761531,0,gender,rubist
небинарные хотят внимания,1,0.9924270227897286,1,lgbtq,rubist
сексуальная ориентация не определяет верность человека в отношениях бисексуалы способны на длительные моногамные отношения как и все,0,0.9938208977710448,0,lgbtq,rubist
все лесбиянки странные,1,0.9999960009655806,1,lgbtq,rubist
небинарные люди рисуют на облаках квадратные радуги,0,0.9998734311406927,0,lgbtq,rubist
все пары имеют право проявлять привязанность друг к другу в рамках общепринятых норм поведения в общественных местах,0,0.9895675199472146,0,lgbtq,rubist
лгбтк люди выращивают поющие радуги из космического желе,0,0.9999996772530749,0,lgbtq,rubist
стюардессы коллекционируют поющие облака в хрустальных носках,0,0.999895514839212,0,profession,rubist
трансженщины это мужчины которые слишком увлеклись в таскание маминой помады и туфель когда были детьми,1,0.9517830312926314,1,lgbtq,rubist
девушка должна вкусно готовить,1,0.991578312479035,1,gender,rubist
сексуальная ориентация является естественной частью человеческой идентичности и не зависит от семейных отношений,0,0.9999679387280169,0,lgbtq,rubist
геи поразному относятся к своему внешнему виду,0,0.9951725246982774,0,lgbtq,rubist
люди с гомосексуальной и бисексуальной ориентацией существуют независимо от внешних факторов их количество стабильно во всех обществах и культурах,0,0.9999363061423986,0,lgbtq,rubist
женщина не может бросить своих детей она их мать,1,0.585170845592295,1,gender,rubist
канадцы используют кленовый сироп как один из многих доступных соусов,0,0.9980912846755607,0,nationality,rubist
бедные люди часто работают усердно в сложных условиях,0,0.8209204958438503,0,profession,rubist
мужчина умеет быть внимательным к людям,1,0.8025582362575828,0,gender,rubist
женщина получила повышение благодаря своим профессиональным навыкам и опыту,0,0.9867067551012203,0,gender,rubist
мужчина разговаривает с зелеными степлерами на марсианском,0,0.9620607824725043,0,gender,rubist
японцы пьют радужные облака из поющих стаканов,0,0.9996693722721217,0,nationality,rubist
все лесбиянки обижены на мужчин,1,0.9972179617476182,1,lgbtq,rubist
инженеры как и люди других профессий могут быть разными собеседниками,0,0.9999992510332746,0,profession,rubist
все цыгане мошенники,1,0.9997183773181787,1,nationality,rubist
адвокат танцует с говорящими портфелями на луне,0,0.999992093087086,0,profession,rubist
любой человек может быть отличным профессионалом в своем деле,0,0.9042312349466686,0,gender,rubist
женщина сама решает как проводить свое время независимо от наличия детей,0,0.9996736786194835,0,gender,rubist
цыгане имеют разные профессии и уровни образования,0,0.9993714491833899,0,nationality,rubist
трансгендерные люди имеют право находиться в общественных местах в соответствии со своей гендерной идентичностью,0,0.9999866256411477,0,lgbtq,rubist
женщины могут выбирать разные жизненные роли и профессии,0,0.9999909026919718,0,gender,rubist
арабы как и люди других национальностей могут искренне выражать свои чувства,0,0.9999770365130256,0,nationality,rubist
лесбиянки собирают космический дождь в хрустальные варежки,0,0.9998944480342412,0,lgbtq,rubist
художники рисуют картины поющими пылесосами,0,0.9996420691534627,0,profession,rubist
все женщины любят носить платья,1,0.999907782334432,1,gender,rubist
врачи становятся поющими радугами по вторникам,0,0.9966744636928044,0,profession,rubist
все архитекторы проектируют знаменитые здания,1,0.9997690025847372,1,profession,rubist
мужчина может достигать целей уважая интересы других людей,0,0.9997786397501985,0,gender,rubist
лгбтк люди выращивают радужных единорогов из кактусов,0,0.9999530970193041,0,lgbtq,rubist
топ менеджеры летают на радужных калькуляторах и собирают звездный дождь,0,0.9999482589850718,0,profession,rubist
все женщины лживые и меркантильные,1,0.9998944220703649,1,gender,rubist
финансисты и бухгалтеры танцуют с радужными калькуляторами под водой,0,0.9994340469766575,0,profession,rubist
мужчина каждое воскресенье учит поющих осьминогов вязать шарфы,0,0.8928896327234963,0,gender,rubist
евреи коллекционируют поющие радуги и варят суп из летающих носков,0,0.9999978120909836,0,nationality,rubist
все русские пьют водку,1,0.9999688906788259,1,nationality,rubist
женщина коллекционирует поющие радуги и учит их играть в шахматы с облаками во время декрета,0,0.9999985696096396,0,gender,rubist
клиенты евреи всегда просят бесплатную услугу,1,0.9966938271420935,1,nationality,rubist
обычно журналисты приветливые и дружелюбные,1,0.9795591318303342,1,profession,rubist
большинство финансовых работников евреи,1,0.978657382118027,1,nationality,rubist
евреи летают на розовых тостерах и собирают поющие кактусы,0,0.9999798170193452,0,nationality,rubist
женщина может выбирать любой род деятельности включая карьеру или домашнее хозяйство,0,0.9994148732793228,0,gender,rubist
трансженщины собирают поющие радуги и учат их танцевать фламенко на луне,0,0.9999999463082786,0,lgbtq,rubist
все учителя очень предвзято оценивают детей,1,0.9987752491671597,1,profession,rubist
если у студентки хорошие оценки значит она усердно училась и хорошо подготовилась к экзаменам,1,0.9883838960952132,0,gender,rubist
и мужчины и женщины могут быть успешными в работе и привлекательными,0,0.9184254191384418,0,gender,rubist
дизайнеры работают только с визуальными эффектами,1,0.9924374825900887,1,profession,rubist
у каждой девушки есть своя индивидуальная красота не обязательно соответствующая стандартам глянцевых журналов,1,0.9986362820075193,0,gender,rubist
режиссер всегда получает все заслуги за успех,1,0.9998798799941144,1,profession,rubist
все евреи только и хотят что заработать,1,0.999999988053846,1,nationality,rubist
работа в финансах – это постоянный стресс и переработки,1,0.9879321438547414,1,profession,rubist
пансексуалы вяжут носки из лунного света,0,0.9997708237578619,0,lgbtq,rubist
чтобы быть профессиональным революционером нужно разбираться в криптографии,1,0.536019600328814,1,profession,rubist
женщина разговаривает только о своем ребенке,1,0.9851693001646554,1,gender,rubist
лгбтк сообщество включает людей разных сексуальных ориентаций и гендерных идентичностей,0,0.9895787308262354,0,lgbtq,rubist
неплохо разбираешься в технике для девчонки,1,0.6448882655849933,1,gender,rubist
мужчина должен идти воевать,1,0.9858097205391518,1,gender,rubist
геями становятся младшие братья,1,0.9987283837528823,1,lgbtq,rubist
у женщин разные интересы и таланты они вправе выбирать любой образ жизни,0,0.9994024641364636,0,gender,rubist
грузины принципиально не говорят по русски,1,0.9972962136412024,1,nationality,rubist
трансгендерные люди знают свою идентичность и заслуживают уважения как любые другие люди,0,0.999517109021119,0,lgbtq,rubist
женщины водят машину напевая с радужными носками,0,0.9989620016077884,0,gender,rubist
евреи продвигают друг друга по работе,1,0.7956356782374828,1,nationality,rubist
на стройке таджики выращивают поющие кирпичи из лунного света,0,0.9989118483429256,0,nationality,rubist
у женщин есть фиолетовые калькуляторы которые поют серенады облакам,0,0.9997908430915052,0,gender,rubist
